FST	Target Het.	ExpHetBP	MeanHetWP	NumMutsOnTree	Target Mean FST = 0.0395367
0.00183508	0.0787145	0.000524248	0.000523286	1
0.0232626	0.392213	0.480693	0.469511	5
0	0.36824	0	0	0
0.0337999	0.484881	0.369655	0.357161	9
0.0316063	0.392633	0.156535	0.151587	3
0.0508884	0.51653	0.453098	0.430041	2
0.12711	0.398684	0.504616	0.440474	1
0.035233	0.693606	0.840175	0.810573	20
0.134699	0.512423	0.525544	0.454754	7
0.0161332	0.386353	0.00420428	0.00413645	1
0.0313442	0.417897	0.605079	0.586113	5
0	0.248092	0	0	0
0.0206552	0.446202	0.410172	0.401699	5
0	0.0325219	0	0	0
0.0341421	0.495519	0.676087	0.653004	12
0.0898427	0.629446	0.859118	0.781933	18
0.0204722	0.239148	0.1937	0.189734	4
0.00887679	0.0701619	0.10895	0.107983	1
0.127436	0.342962	0.454948	0.396972	1
0	0.0543697	0	0	0
0.0411391	0.669898	0.797559	0.764748	15
0.0718852	0.52447	0.404931	0.375823	3
0.0243355	0.355943	0.533711	0.520723	4
0.037547	0.69332	0.839831	0.808298	16
0.0517011	0.640558	0.777897	0.737679	16
0	0.0585025	0	0	0
0.0288554	0.146575	0.633798	0.61551	7
0.0134638	0.504663	0.759026	0.748807	10
0.10204	0.509825	0.306293	0.275039	4
0.013895	0.379018	0.381239	0.375941	2
0.0333193	0.376306	0.426903	0.412679	6
0.0419692	0.492753	0.312858	0.299727	3
0.0441089	0.1914	0.215661	0.206148	3
0.091036	0.413886	0.70811	0.643646	4
0.0242069	0.461662	0.679497	0.663048	7
0.0157435	0.465345	0.673695	0.663088	7
0.0878512	0.0320011	0.504597	0.460267	1
0	0.0799419	0	0	0
0.0138563	0.664634	0.140367	0.138422	3
0.103021	0.488481	0.514427	0.46143	3
0	0.111524	0	0	0
0.0136265	0.176528	0.00887433	0.0087534	1
0.0144945	0.584588	0.642133	0.632825	10
0.0187789	0.372976	0.337889	0.331544	4
0.0433623	0.387132	0.111444	0.106612	4
0.0406927	0.622236	0.783408	0.751529	17
0.017582	0.538872	0.654021	0.642522	7
0	0.046818	0	0	0
0.0151879	0.0928334	0.0310911	0.0306189	2
0.0379702	0.576381	0.644129	0.619671	13
0.0158844	0.20046	0.0151015	0.0148616	1
0.0284394	0.373554	0.175616	0.170621	3
0.0236461	0.446047	0.585903	0.572049	6
0.0458132	0.579484	0.790333	0.754125	17
0.0424641	0.319714	0.599729	0.574262	5
0.0528459	0.38963	0.453731	0.429753	10
0.0425386	0.244011	0.226047	0.216432	3
0.033437	0.214461	0.346613	0.335024	2
0	0.0193392	0	0	0
0.0808759	0.441778	0.560121	0.514821	5
0.0166435	0.327622	0.00472171	0.00464313	1
0.0508834	0.684398	0.848183	0.805024	13
0.0280193	0.263005	0.54866	0.533287	4
0	0.042081	0	0	0
0	0.413725	0	0	0
0	0.202921	0	0	0
0.0272743	0.191146	0.31683	0.308189	4
0.00981124	0.410312	0.175967	0.174241	3
0.0445843	0.381704	0.120003	0.114653	6
0.0381105	0.0666651	0.502894	0.483729	1
0.0593954	0.369367	0.671654	0.631761	7
0.00468697	0.191578	0.00209744	0.00208761	1
0	0.104062	0	0	0
0.048993	0.359323	0.105575	0.100403	2
0.151206	0.280974	0.709896	0.602556	2
0.0281436	0.0844357	0.0105865	0.0102885	1
0.0580261	0.25247	0.464875	0.4379	3
0.0263111	0.524251	0.717619	0.698737	7
0	0.0923949	0	0	0
0.0237807	0.462227	0.700314	0.68366	7
-0.000493784	0.337997	0.000523028	0.000523286	1
0.0965742	0.671557	0.65878	0.595159	19
0.0481438	0.58227	0.579968	0.552046	10
0.0165527	0.435649	0.413143	0.406305	4
0.0239927	0.47118	0.602872	0.588407	7
0	0.00193444	0	0	0
0	0.0594013	0	0	0
0.0232711	0.067963	0.509436	0.497581	2
0.027292	0.190162	0.221905	0.215848	3
0.0204811	0.41727	0.555984	0.544597	5
0	0.0395923	0	0	0
0	0.0836579	0	0	0
0.0230691	0.594163	0.6741	0.658549	11
0.10455	0.609567	0.788977	0.706489	10
0.0626217	0.638141	0.814893	0.763863	13
0.00654659	0.264802	0.0470018	0.0466941	2
0.031529	0.63498	0.639611	0.619445	11
0.00364933	0.189903	0.1731	0.172469	3
0.0307953	0.550873	0.857129	0.830733	15
0.01157	0.154654	0.177844	0.175786	1
0.0114831	0.301436	0.505497	0.499692	5
0.00415024	0.378547	0.284251	0.283071	3
